gpsheading,gpsaltitude,gpslatitude,verticalaccuracy,horizontalaccuracy,timestamp,gpsspeed,gpslongitude
156.0,2.0,5.797762677417495e-05,9.0,8.0,478.97998046875,0.0,0.0438660173319505
156.0,2.0,5.499127961883232e-05,9.0,8.0,479.98291015625,0.0,0.0438676385401919
156.0,2.0,5.46279832249752e-05,9.0,8.0,480.99072265625,0.0,0.043867835764118
156.0,2.0,5.46279832249752e-05,9.0,8.0,481.98046875,0.0,0.043867835764118
156.0,2.0,5.9210957104482986e-05,9.0,8.0,482.97412109375,0.0,0.0438653477898043
156.0,2.0,5.500014894010974e-05,9.0,8.0,483.9765625,0.0,0.0438676337252701
156.0,2.0,5.500014894010974e-05,9.0,8.0,484.98291015625,0.0,0.0438676337252701
156.0,2.0,5.500014894010974e-05,9.0,8.0,485.98828125,0.0,0.0438676337252701
156.0,2.0,5.500014894010974e-05,9.0,8.0,486.970703125,0.0,0.0438676337252701
156.0,2.0,5.500014894010974e-05,9.0,8.0,487.97021484375,0.0,0.0438676337252701
156.0,2.0,5.6434008222083776e-05,9.0,8.0,488.982421875,0.0,0.0438668553212693
156.0,2.0,5.797905632931588e-05,9.0,8.0,489.97216796875,0.0,0.0438660165558673
156.0,2.0,5.556763535707887e-05,9.0,8.0,490.9736328125,0.0,0.0438673256520161
156.0,2.0,5.556763535707887e-05,9.0,8.0,491.9755859375,0.0,0.0438673256520161
156.0,2.0,5.467428371019878e-05,9.0,8.0,492.9794921875,0.0,0.0438678106288108
156.0,2.0,5.467428371019878e-05,9.0,8.0,493.974609375,0.0,0.0438678106288108
156.0,2.0,5.657567400874086e-05,9.0,8.0,494.97119140625,0.0,0.0438667784147384
156.0,2.0,5.58583840160054e-05,9.0,8.0,495.9794921875,0.0,0.043867167812337
156.0,2.0,5.6425360376977096e-05,9.0,8.0,496.9853515625,0.0,0.0438668600159672
156.0,2.0,5.7381894166042e-05,9.0,8.0,497.9755859375,0.0,0.0438663407392851
156.0,2.0,5.598060611333722e-05,9.0,8.0,498.9775390625,0.0,0.043867101461231
156.0,2.0,5.460358720199565e-05,9.0,8.0,499.96875,0.0,0.0438678490080661
156.0,2.0,5.460358720199565e-05,9.0,8.0,500.98876953125,0.0,0.0438678490080661
156.0,2.0,5.460358720199565e-05,9.0,8.0,501.978515625,0.0,0.0438678490080661
156.0,2.0,5.460358720199565e-05,9.0,8.0,502.97265625,0.0,0.0438678490080661
156.0,2.0,5.460358720199565e-05,9.0,8.0,503.9775390625,0.0,0.0438678490080661
156.0,2.0,5.460358720199565e-05,9.0,8.0,504.97998046875,0.0,0.0438678490080661
156.0,2.0,5.460358720199565e-05,9.0,8.0,505.9853515625,0.0,0.0438678490080661
156.0,2.0,5.460358720199565e-05,9.0,8.0,506.9755859375,0.0,0.0438678490080661
156.0,2.0,5.4435293186827494e-05,9.0,8.0,507.9765625,0.0,0.0438679403703901
156.0,2.0,5.4435293186827494e-05,9.0,8.0,508.97705078125,0.0,0.0438679403703901
156.0,2.0,5.4435293186827494e-05,9.0,8.0,509.97900390625,0.0,0.0438679403703901
156.0,2.0,5.5329111404489595e-05,9.0,8.0,510.982421875,0.0,0.0438674551403011
156.0,2.0,5.497179260771645e-05,9.0,8.0,511.9765625,0.0,0.04386764911915
156.0,2.0,5.497179260771645e-05,9.0,8.0,512.98046875,0.0,0.04386764911915
156.0,2.0,5.49262980271692e-05,9.0,8.0,513.9765625,0.0,0.0438676738169334
156.0,2.0,5.459999195522869e-05,9.0,8.0,515.0546875,0.0,0.0438678509598418
156.0,2.0,5.53112044698878e-05,9.0,8.0,515.98388671875,0.0,0.043867464861492
156.0,2.0,5.53112044698878e-05,9.0,8.0,516.9873046875,0.0,0.043867464861492
156.0,2.0,5.53112044698878e-05,9.0,8.0,517.98681640625,0.0,0.043867464861492
156.0,2.0,5.492872274714955e-05,9.0,8.0,518.9775390625,0.0,0.0438676725006672
156.0,2.0,5.475108543606666e-05,9.0,8.0,519.9853515625,0.0,0.0438677689351862
156.0,2.0,5.475108543606666e-05,9.0,8.0,520.9833984375,0.0,0.0438677689351862
156.0,2.0,5.484405729561104e-05,9.0,8.0,521.98486328125,0.0,0.0438677184632325
156.0,2.0,5.592823553257631e-05,9.0,8.0,522.98779296875,0.0,0.043867129891808
156.0,2.0,5.729273113530553e-05,9.0,8.0,523.9814453125,0.0,0.0438663891435027
156.0,2.0,5.515266533251406e-05,9.0,8.0,524.97705078125,0.0,0.0438675509281694
156.0,2.0,5.616978387479321e-05,9.0,8.0,525.98291015625,0.0,0.0438669987616577
156.0,2.0,5.468017024412575e-05,9.0,8.0,526.9833984375,0.0,0.0438678074331875
156.0,2.0,5.746215046542602e-05,9.0,8.0,527.9775390625,0.0,0.0438662971702825
156.0,2.0,5.450269053852708e-05,9.0,8.0,528.9853515625,0.0,0.0438679037821572
156.0,2.0,5.5328037710467015e-05,9.0,8.0,529.98583984375,0.0,0.0438674557231735
156.0,2.0,5.5328037710467015e-05,9.0,8.0,530.98291015625,0.0,0.0438674557231735
156.0,2.0,5.4678153659892814e-05,9.0,8.0,531.97998046875,0.0,0.0438678085279349
156.0,2.0,5.569412024186704e-05,9.0,8.0,532.98974609375,0.0,0.0438672569867577
156.0,2.0,5.569412024186704e-05,9.0,8.0,533.98583984375,0.0,0.0438672569867577
156.0,2.0,5.569412024186704e-05,9.0,8.0,534.97900390625,0.0,0.0438672569867577
156.0,2.0,5.444620647665488e-05,9.0,8.0,535.97900390625,0.0,0.0438679344458279
156.0,2.0,5.444620647665488e-05,9.0,8.0,536.9853515625,0.0,0.0438679344458279
156.0,2.0,5.444620647665488e-05,9.0,8.0,537.984375,0.0,0.0438679344458279
156.0,2.0,5.494957169105419e-05,9.0,8.0,538.98193359375,0.0,0.0438676611822899
156.0,2.0,5.640047754695843e-05,9.0,8.0,539.97607421875,0.0,0.0438668735242373
156.0,2.0,5.5394122327356854e-05,9.0,8.0,540.98583984375,0.0,0.0438674198475865
156.0,2.0,5.4686412859439315e-05,9.0,8.0,541.9853515625,0.0,0.0438678040441828
156.0,2.0,5.4686412859439315e-05,9.0,8.0,542.9814453125,0.0,0.0438678040441828
156.0,2.0,5.4686412859439315e-05,9.0,8.0,543.9736328125,0.0,0.0438678040441828
156.0,2.0,5.4686412859439315e-05,9.0,8.0,544.98388671875,0.0,0.0438678040441828
156.0,2.0,5.5475506492541626e-05,9.0,8.0,545.99365234375,0.0,0.0438673756663234
156.0,2.0,5.5475506492541626e-05,9.0,8.0,546.97314453125,0.0,0.0438673756663234
156.0,2.0,5.456232446476861e-05,9.0,8.0,547.9814453125,0.0,0.0438678714085227
156.0,2.0,5.456232446476861e-05,9.0,8.0,548.98486328125,0.0,0.0438678714085227
156.0,2.0,5.456232446476861e-05,9.0,8.0,549.98046875,0.0,0.0438678714085227
156.0,2.0,5.456232446476861e-05,9.0,8.0,550.98876953125,0.0,0.0438678714085227
156.0,2.0,5.456232446476861e-05,9.0,8.0,551.9775390625,0.0,0.0438678714085227
156.0,2.0,5.456232446476861e-05,9.0,8.0,552.984375,0.0,0.0438678714085227
156.0,2.0,5.456074404719402e-05,9.0,8.0,553.98486328125,0.0,0.0438678722664604
156.0,2.0,5.448282578868202e-05,9.0,8.0,554.978515625,0.0,0.0438679145662064
156.0,2.0,5.448282578868202e-05,9.0,8.0,555.9912109375,0.0,0.0438679145662064
156.0,2.0,5.448282578868202e-05,9.0,8.0,556.98583984375,0.0,0.0438679145662064
156.0,2.0,5.448282578868202e-05,9.0,8.0,557.9892578125,0.0,0.0438679145662064
156.0,2.0,5.47927260186043e-05,9.0,8.0,558.97705078125,0.0,0.0438677463296386
156.0,2.0,5.47927260186043e-05,9.0,8.0,559.97265625,0.0,0.0438677463296386
156.0,2.0,5.4560107578538464e-05,9.0,8.0,560.98583984375,0.0,0.0438678726120116
156.0,2.0,5.4560107578538464e-05,9.0,8.0,561.984375,0.0,0.0438678726120116
156.0,2.0,5.4560107578538464e-05,9.0,8.0,562.98046875,0.0,0.0438678726120116
156.0,2.0,5.4560107578538464e-05,9.0,8.0,563.97607421875,0.0,0.0438678726120116
156.0,2.0,5.4560107578538464e-05,9.0,8.0,564.98291015625,0.0,0.0438678726120116
156.0,2.0,5.4560107578538464e-05,9.0,8.0,565.986328125,0.0,0.0438678726120116
156.0,2.0,5.4560107578538464e-05,9.0,8.0,566.9755859375,0.0,0.0438678726120116
156.0,2.0,5.4560107578538464e-05,9.0,8.0,567.9775390625,0.0,0.0438678726120116
156.0,2.0,5.4560107578538464e-05,9.0,8.0,568.9833984375,0.0,0.0438678726120116
156.0,2.0,5.496742440413982e-05,9.0,8.0,569.97998046875,0.0,0.0438676514905438
156.0,2.0,5.496742440413982e-05,9.0,8.0,570.98193359375,0.0,0.0438676514905438
156.0,2.0,5.496742440413982e-05,9.0,8.0,571.9755859375,0.0,0.0438676514905438
156.0,2.0,5.496742440413982e-05,9.0,8.0,572.98193359375,0.0,0.0438676514905438
156.0,2.0,5.496742440413982e-05,9.0,8.0,573.98388671875,0.0,0.0438676514905438
156.0,2.0,5.496742440413982e-05,9.0,8.0,574.97900390625,0.0,0.0438676514905438
156.0,2.0,5.449694621972867e-05,9.0,8.0,575.98388671875,0.0,0.0438679069005871
156.0,2.0,5.449694621972867e-05,9.0,8.0,576.98388671875,0.0,0.0438679069005871
156.0,2.0,5.449694621972867e-05,9.0,8.0,577.98486328125,0.0,0.0438679069005871
156.0,2.0,5.449694621972867e-05,9.0,8.0,578.978515625,0.0,0.0438679069005871
156.0,2.0,5.449694621972867e-05,9.0,8.0,579.97705078125,0.0,0.0438679069005871
156.0,2.0,5.449694621972867e-05,9.0,8.0,580.98486328125,0.0,0.0438679069005871
156.0,2.0,5.449694621972867e-05,9.0,8.0,581.98291015625,0.0,0.0438679069005871
156.0,2.0,5.449694621972867e-05,9.0,8.0,582.9755859375,0.0,0.0438679069005871
156.0,2.0,5.449694621972867e-05,9.0,8.0,583.97607421875,0.0,0.0438679069005871
156.0,2.0,5.449694621972867e-05,9.0,8.0,584.984375,0.0,0.0438679069005871
156.0,2.0,5.449694621972867e-05,9.0,8.0,585.9873046875,0.0,0.0438679069005871
156.0,2.0,5.449694621972867e-05,9.0,8.0,586.97412109375,0.0,0.0438679069005871
156.0,2.0,5.449694621972867e-05,9.0,8.0,587.9755859375,0.0,0.0438679069005871
156.0,2.0,5.449694621972867e-05,9.0,8.0,588.9833984375,0.0,0.0438679069005871
156.0,2.0,5.449694621972867e-05,9.0,8.0,589.98095703125,0.0,0.0438679069005871
156.0,2.0,5.449694621972867e-05,9.0,8.0,590.9814453125,0.0,0.0438679069005871
156.0,2.0,5.4635586174356376e-05,9.0,8.0,591.9833984375,0.0,0.0438678316366605
156.0,2.0,5.4635586174356376e-05,9.0,8.0,592.98828125,0.0,0.0438678316366605
156.0,2.0,5.4635586174356376e-05,9.0,8.0,593.97509765625,0.0,0.0438678316366605
156.0,2.0,5.4635586174356376e-05,9.0,8.0,594.9833984375,0.0,0.0438678316366605
156.0,2.0,5.4635586174356376e-05,9.0,8.0,595.98583984375,0.0,0.0438678316366605
156.0,2.0,5.4635586174356376e-05,9.0,8.0,596.98583984375,0.0,0.0438678316366605
156.0,2.0,5.4635586174356376e-05,9.0,8.0,597.9794921875,0.0,0.0438678316366605
156.0,2.0,5.4635586174356376e-05,9.0,8.0,598.9814453125,0.0,0.0438678316366605
156.0,2.0,5.4635586174356376e-05,9.0,8.0,599.9814453125,0.0,0.0438678316366605
156.0,2.0,5.4635586174356376e-05,9.0,8.0,600.982421875,0.0,0.0438678316366605
156.0,2.0,5.653917113335183e-05,9.0,8.0,602.0654296875,0.0,0.04386679823115
156.0,2.0,5.455690089206655e-05,9.0,8.0,602.97998046875,0.0,0.0438678743527845
156.0,2.0,5.775371456451239e-05,9.0,8.0,603.9794921875,0.0,0.0438661388879069
156.0,2.0,5.775371456451239e-05,9.0,8.0,604.9853515625,0.0,0.0438661388879069
335.0,4.0,5.304393106086991e-05,18.0,15.0,615.52880859375,0.625,0.0438721878512211
15.0,4.0,6.012648696440692e-05,15.0,12.0,616.52880859375,0.625,0.043867704815284
313.0,4.0,6.334177000155705e-05,11.0,8.0,617.52880859375,0.4150390625,0.0438552857369671
332.0,5.0,7.24126747186915e-05,10.0,7.0,618.5283203125,0.4150390625,0.0438446878887788
332.0,5.0,7.573954090389634e-05,10.0,7.0,619.52880859375,0.4150390625,0.0438425453460524
151.0,5.0,3.2804410757591995e-05,16.0,9.0,625.5283203125,0.986328125,0.0438633454911467
332.0,5.0,7.573954090389634e-05,10.0,7.0,632.15576171875,0.4150390625,0.0438425453460524
151.0,5.0,3.2804410757591995e-05,16.0,9.0,632.17822265625,0.986328125,0.0438633454911467
218.0,5.0,4.942278330588579e-06,9.0,19.0,633.2509765625,0.7666015625,0.043828384138365
217.0,5.0,0.0,6.0,14.0,634.2509765625,0.7666015625,0.043823317728652
242.0,5.0,1.7894784235750194e-05,8.0,16.0,635.201171875,0.740234375,0.0438300885742961
39.0,5.0,3.0997569353985455e-05,5.0,9.0,636.15087890625,0.1845703125,0.043848049276022
10.0,5.0,3.320216123370301e-05,7.0,10.0,637.10107421875,0.158203125,0.0438471125568753
157.0,4.0,3.1935099656266175e-05,6.0,7.0,638.05078125,0.0673828125,0.0438283286244143
10.0,4.0,3.563056874611448e-05,11.0,13.0,639.0,0.28125,0.0438193714485493
321.0,4.0,3.50820651604522e-05,7.0,7.0,639.9501953125,0.0126953125,0.0438082172691594
34.0,4.0,3.745937362964469e-05,19.0,18.0,640.89990234375,0.01953125,0.0438002416309757
35.0,4.0,4.246647042549512e-05,14.0,13.0,641.85009765625,0.01953125,0.0437958952042691
227.0,2.0,7.923613402738283e-06,9.0,5.0,642.97265625,0.0,0.0437956235752068
227.0,2.0,7.923613402738283e-06,9.0,5.0,643.97265625,0.0,0.0437956235752068
227.0,2.0,7.923613402738283e-06,9.0,5.0,644.978515625,0.0,0.0437956235752068
227.0,2.0,7.923613402738283e-06,9.0,5.0,645.97802734375,0.0,0.0437956235752068
227.0,2.0,7.923613402738283e-06,9.0,5.0,646.966796875,0.0,0.0437956235752068
227.0,2.0,7.923613402738283e-06,9.0,5.0,648.05224609375,0.0,0.0437956235752068
227.0,2.0,7.923613402738283e-06,9.0,5.0,648.9755859375,0.0,0.0437956235752068
227.0,2.0,7.923613402738283e-06,9.0,5.0,649.9755859375,0.0,0.0437956235752068
227.0,2.0,7.923613402738283e-06,9.0,5.0,650.9716796875,0.0,0.0437956235752068
227.0,2.0,7.923613402738283e-06,9.0,5.0,651.974609375,0.0,0.0437956235752068
227.0,2.0,7.923613402738283e-06,9.0,5.0,652.970703125,0.0,0.0437956235752068
227.0,2.0,7.923613402738283e-06,9.0,5.0,653.9892578125,0.0,0.0437956235752068
227.0,2.0,7.923613402738283e-06,9.0,5.0,654.9765625,0.0,0.0437956235752068
227.0,2.0,7.923613402738283e-06,9.0,5.0,655.97216796875,0.0,0.0437956235752068
227.0,2.0,7.923613402738283e-06,9.0,5.0,656.97216796875,0.0,0.0437956235752068
227.0,2.0,7.923613402738283e-06,9.0,5.0,657.98974609375,0.0,0.0437956235752068
227.0,2.0,7.923613402738283e-06,9.0,5.0,658.984375,0.0,0.0437956235752068
227.0,2.0,7.923613402738283e-06,9.0,5.0,659.98291015625,0.0,0.0437956235752068
227.0,2.0,7.923613402738283e-06,9.0,5.0,660.98486328125,0.0,0.0437956235752068
45.0,2.0,9.856946725506076e-06,9.0,5.0,661.986328125,0.2060546875,0.0437998069085523
36.0,3.0,1.4456946729524134e-05,9.0,5.0,662.986328125,1.080078125,0.04380484024189
24.0,3.0,2.4273613391301296e-05,9.0,5.0,664.00439453125,1.337890625,0.0438119569085557
15.0,3.0,3.299028006864546e-05,9.0,5.0,665.00927734375,0.771484375,0.0438164069085473
7.0,3.0,3.827361339148183e-05,9.0,5.0,666.10986328125,0.5146484375,0.0438183402418843
359.0,3.0,4.4390280059758425e-05,9.0,5.0,667.0322265625,0.875,0.0438194235752291
353.0,3.0,5.427361339371828e-05,9.0,5.0,668.0048828125,1.2861328125,0.0438192569085487
345.0,3.0,6.550694673279622e-05,9.0,5.0,669.0205078125,1.234375,0.0438171569085454
335.0,3.0,7.590694672643394e-05,9.0,5.0,670.0244140625,1.18359375,0.0438133069085466
324.0,3.0,8.52902800687616e-05,9.0,5.0,671.00048828125,1.18359375,0.0438072735752115
313.0,3.0,9.37569467325261e-05,9.0,5.0,672.0224609375,1.234375,0.0437988902418737
301.0,3.0,0.000101056946732569,9.0,5.0,673.0126953125,1.388671875,0.0437879069085482
289.0,3.0,0.000106490280067816,9.0,5.0,674.0107421875,1.388671875,0.0437749235752278
278.0,3.0,0.000109606946729456,9.0,5.0,675.01806640625,1.1318359375,0.0437623402418836
94.0,3.0,0.000110856946733406,9.0,5.0,676.0390625,0.2060546875,0.0437588235752173
94.0,3.0,0.000110856946733406,9.0,5.0,677.00927734375,0.0,0.0437588235752173
91.0,3.0,0.000111106946732775,9.0,5.0,678.01611328125,1.18359375,0.0437772569085552
84.0,3.0,0.000113373613402245,9.0,5.0,679.037109375,3.7041015625,0.0438069402418932
79.0,3.0,0.000121340280067272,9.0,5.0,680.0166015625,5.5048828125,0.043861173575209
64.0,3.0,8.933875129457647e-05,9.0,5.0,681.033203125,6.4306640625,0.0439599612397074
64.0,3.0,0.00011403805489607,9.0,5.0,681.98828125,7.25390625,0.0440250794690371
64.0,3.0,0.000125566620731376,9.0,5.0,683.0185546875,7.5107421875,0.0440554738398333
54.0,3.0,0.000178427021126026,9.0,5.0,684.01171875,7.5107421875,0.0441472340102819
49.0,3.0,0.000232928622864392,9.0,5.0,685.005859375,7.408203125,0.0442286901869408
49.0,3.0,0.000236561899924936,9.0,5.0,686.06396484375,7.150390625,0.0442340451190688
63.0,3.0,0.00030839429039986,9.0,5.0,687.02001953125,6.9453125,0.0443728072262246
63.0,3.0,0.000326886292818073,9.0,5.0,688.0283203125,6.7392578125,0.0444191401708877
66.0,3.0,0.000359047572757731,9.0,5.0,689.00927734375,6.533203125,0.0445129188006063
66.0,3.0,0.00038204633999328,9.0,5.0,690.033203125,6.37890625,0.0445801477650888
66.0,3.0,0.000393946813261436,9.0,5.0,691.00732421875,6.2763671875,0.0446149346946214
67.0,3.0,0.000425856991668638,9.0,5.0,692.0302734375,6.1728515625,0.0447112916231446
67.0,3.0,0.000447915773676754,9.0,5.0,693.0478515625,6.533203125,0.0447779662190868
67.0,3.0,0.000460879707929962,9.0,5.0,694.11328125,6.7392578125,0.0448171508430164
67.0,3.0,0.000462076401056776,9.0,5.0,694.99609375,6.7392578125,0.0448207679525722
65.0,3.0,0.000501456946729206,9.0,5.0,696.01123046875,6.4306640625,0.0449988402418739
63.0,3.0,0.000527190280067202,9.0,5.0,697.0078125,5.4013671875,0.0450581902418889
64.0,3.0,0.000547723613394168,9.0,5.0,698.04931640625,3.8583984375,0.0451037069085487
64.0,3.0,0.000561306946728734,9.0,5.0,698.98046875,2.1611328125,0.0451329569085459
64.0,3.0,0.000584430660694579,9.0,5.0,700.01708984375,1.8515625,0.045144327654512
64.0,3.0,0.000594307297191676,9.0,5.0,701.033203125,2.9833984375,0.0451698476463064
64.0,3.0,0.000608299220928643,9.0,5.0,702.0419921875,4.115234375,0.0452060010248374
21.0,3.0,0.000622905500534898,9.0,5.0,703.033203125,5.0419921875,0.0452437418220483
336.0,3.0,0.000692271834800806,9.0,5.0,704.0224609375,6.2763671875,0.0452166043988313
336.0,3.0,0.00075195512842896,9.0,5.0,704.98974609375,7.9736328125,0.0451845380688524
336.0,4.0,0.000824528967619642,9.0,5.0,705.99560546875,9.259765625,0.0451455459734688
336.0,4.0,0.000904818977723209,9.0,5.0,707.16796875,10.03125,0.0451024081739461
336.0,4.0,0.000995253543138119,9.0,5.0,708.0263671875,10.8544921875,0.0450538199603443
336.0,4.0,0.00108783945777446,9.0,5.0,709.0498046875,11.369140625,0.045004075881124
336.0,4.0,0.00115039778725645,9.0,5.0,710.03759765625,11.78125,0.0449704648667079
336.0,4.0,0.00128691949345238,9.0,5.0,711.02783203125,12.08984375,0.0448978423624453
336.0,4.0,0.00138827908730831,9.0,5.0,712.005859375,12.3984375,0.0448439343606565
336.0,4.0,0.00149239578718862,9.0,5.0,713.03076171875,12.7578125,0.0447885599946715
336.0,4.0,0.00160209887621221,9.0,5.0,714.02490234375,13.1181640625,0.0447303737512498
336.0,4.0,0.00163693046663837,9.0,5.0,714.99462890625,13.478515625,0.0447118996085436
336.0,4.0,0.00163693046663837,9.0,5.0,715.99755859375,13.4267578125,0.0447118996085009
336.0,4.0,0.00193671478044166,9.0,5.0,717.00048828125,13.5810546875,0.044552535964712
337.0,4.0,0.00205106287648959,9.0,5.0,717.99560546875,13.9931640625,0.0444919604560283
337.0,4.0,0.00216840172273435,9.0,5.0,718.994140625,14.25,0.0444309872723494
337.0,4.0,0.00228768351334451,9.0,5.0,720.0263671875,14.1474609375,0.044369004469857
337.0,3.0,0.00238448206685859,9.0,5.0,721.0029296875,14.0439453125,0.0443187047083171
336.0,3.0,0.00253339028006394,9.0,5.0,722.02392578125,14.1982421875,0.0442696235752038
336.0,3.0,0.00264990694672917,9.0,5.0,722.9912109375,13.9931640625,0.0442054902418931
335.0,3.0,0.00276264028006067,9.0,5.0,724.00244140625,13.169921875,0.0441459069085397
336.0,3.0,0.00286892361339852,9.0,5.0,725.04248046875,12.3984375,0.0440909069085506
335.0,3.0,0.00287139949679726,9.0,5.0,726.0107421875,11.78125,0.0440625386622031
337.0,3.0,0.00305454690939654,9.0,5.0,726.98828125,11.21484375,0.0439654804035569
337.0,3.0,0.00314268566688724,9.0,5.0,728.0146484375,9.826171875,0.0439202252558743
338.0,3.0,0.00320899710828825,9.0,5.0,729.0009765625,8.025390625,0.0438866869280047
338.0,3.0,0.0032442145269016,9.0,5.0,730.0361328125,6.224609375,0.0438693146376181
340.0,3.0,0.00332517794986841,9.0,5.0,731.02783203125,4.423828125,0.0438336796793095
340.0,3.0,0.00335445841299986,9.0,5.0,732.0107421875,2.572265625,0.043820847969485
340.0,3.0,0.00336873947588145,9.0,5.0,733.01611328125,0.8232421875,0.0438145895146391
340.0,3.0,0.00337134509389613,9.0,5.0,733.97509765625,0.1025390625,0.0438134476428757
340.0,3.0,0.0033717825120334,9.0,5.0,734.970703125,0.0,0.0438132559511785
340.0,3.0,0.00337178257927206,9.0,5.0,735.97802734375,0.0,0.0438132559216768
340.0,3.0,0.00337178264651782,9.0,5.0,736.97607421875,0.0,0.0438132558922319
340.0,3.0,0.00337178271375648,9.0,5.0,737.97802734375,0.0,0.043813255862787
340.0,3.0,0.00337178278099514,9.0,5.0,738.9697265625,0.0,0.0438132558332853
340.0,3.0,0.00337178284824091,9.0,5.0,740.0380859375,0.0,0.0438132558038404
340.0,3.0,0.00337178291547957,9.0,5.0,740.9677734375,0.0,0.0438132557743387
340.0,3.0,0.00337178298272533,9.0,5.0,741.96533203125,0.0,0.0438132557448938
340.0,3.0,0.00337178304996399,9.0,5.0,742.96484375,0.0,0.0438132557154489
340.0,3.0,0.00337187925827464,9.0,5.0,743.9677734375,0.0,0.0438132135536051
340.0,3.0,0.00337187932557014,9.0,5.0,744.98583984375,0.0,0.0438132135241033
340.0,3.0,0.00337187939287275,9.0,5.0,745.97314453125,0.0,0.0438132134946585
340.0,3.0,0.00337195468882356,9.0,5.0,746.96923828125,0.0,0.043813180497338
340.0,3.0,0.00337195475616169,9.0,5.0,747.97900390625,0.0,0.0438131804678363
340.0,3.0,0.00337195482349983,9.0,5.0,748.978515625,0.0,0.0438131804383346
340.0,3.0,0.0033714490446286,9.0,5.0,749.98095703125,0.0,0.0438134020881051
340.0,3.0,0.00337144911168962,9.0,5.0,750.97509765625,0.0,0.043813402058717
340.0,3.0,0.00337144917875065,9.0,5.0,751.97509765625,0.0,0.043813402029329
340.0,3.0,0.00337177527018894,9.0,5.0,752.98095703125,0.0,0.0438132591248034
342.0,3.0,0.00338014028006483,9.0,5.0,753.98388671875,0.0,0.0438423069085587
342.0,3.0,0.00338014028006483,9.0,5.0,754.9765625,0.0,0.0438423069085587
342.0,3.0,0.00338014028006483,9.0,5.0,755.96630859375,0.0,0.0438423069085587
342.0,3.0,0.00338014028006483,9.0,5.0,756.97998046875,0.0,0.0438423069085587
342.0,3.0,0.00338014028006483,9.0,5.0,757.9755859375,0.0,0.0438423069085587
342.0,3.0,0.00338014028006483,9.0,5.0,758.97705078125,0.0,0.0438423069085587
342.0,3.0,0.00338014028006483,9.0,5.0,759.966796875,0.0,0.0438423069085587
342.0,3.0,0.00338014028006483,9.0,5.0,760.97900390625,0.0,0.0438423069085587
342.0,3.0,0.00338014028006483,9.0,5.0,761.9814453125,0.0,0.0438423069085587
342.0,3.0,0.00338014028006483,9.0,5.0,762.9765625,0.0,0.0438423069085587
342.0,3.0,0.00338014028006483,9.0,5.0,763.97314453125,0.0,0.0438423069085587
342.0,3.0,0.00338014028006483,9.0,5.0,764.98193359375,0.0,0.0438423069085587
342.0,3.0,0.00338014028006483,9.0,5.0,765.98388671875,0.0,0.0438423069085587
342.0,3.0,0.00338014028006483,9.0,5.0,766.9697265625,0.0,0.0438423069085587
342.0,3.0,0.00338014028006483,9.0,5.0,767.9736328125,0.0,0.0438423069085587
342.0,3.0,0.00338014028006483,9.0,5.0,768.98193359375,0.0,0.0438423069085587
342.0,3.0,0.00338014028006483,9.0,5.0,769.9814453125,0.0,0.0438423069085587
342.0,3.0,0.00338014028006483,9.0,5.0,770.97509765625,0.0,0.0438423069085587
342.0,3.0,0.00338014028006483,9.0,5.0,771.974609375,0.0,0.0438423069085587
342.0,3.0,0.00338014028006483,9.0,5.0,772.9775390625,0.0,0.0438423069085587
342.0,3.0,0.00338014028006483,9.0,5.0,773.97998046875,0.0,0.0438423069085587
342.0,3.0,0.00338014028006483,9.0,5.0,774.9755859375,0.0,0.0438423069085587
342.0,3.0,0.00338014028006483,9.0,5.0,775.9794921875,0.0,0.0438423069085587
342.0,3.0,0.00338014028006483,9.0,5.0,776.982421875,0.0,0.0438423069085587
342.0,3.0,0.00338014028006483,9.0,5.0,777.978515625,0.0,0.0438423069085587
342.0,3.0,0.00338014028006483,9.0,5.0,778.97509765625,0.0,0.0438423069085587
342.0,3.0,0.00338014028006483,9.0,5.0,779.9775390625,0.0,0.0438423069085587
342.0,3.0,0.00338407361340387,9.0,5.0,781.00146484375,0.462890625,0.0438407902418873
340.0,3.0,0.00339277180085417,9.0,5.0,782.0439453125,3.1376953125,0.0438040577200808
340.0,3.0,0.00343261233243197,9.0,5.0,783.03759765625,6.0703125,0.0437865982236189
340.0,3.0,0.00349507725901077,9.0,5.0,784.01708984375,8.0771484375,0.0437592239360924
342.0,3.0,0.0035677794673532,9.0,5.0,785.04345703125,8.6943359375,0.0437294192109192
342.0,3.0,0.00363591196688872,9.0,5.0,786.15771484375,9.10546875,0.0437018715839627
297.0,3.0,0.00370390143358179,9.0,5.0,787.0498046875,9.671875,0.0436743817886196
255.0,3.0,0.00371072041774311,9.0,5.0,788.03125,10.5458984375,0.0434829250349082
255.0,3.0,0.003718170026346,9.0,5.0,789.0126953125,11.5234375,0.0434291415494527
261.0,3.0,0.00370124028006557,9.0,5.0,790.01708984375,12.3984375,0.043228506908548
260.0,3.0,0.00367610694672748,9.0,5.0,791.0146484375,12.912109375,0.0430892735752195
258.0,3.0,0.00364760694672128,9.0,5.0,792.01904296875,13.06640625,0.042946873575218
256.0,3.0,0.00361800694673775,9.0,5.0,793.048828125,12.08984375,0.0428094902418791
255.0,3.0,0.00358959028006466,9.0,5.0,794.04736328125,9.826171875,0.0426913902418846
255.0,3.0,0.00357986615538408,9.0,5.0,795.04150390625,7.9736328125,0.0426451903760494
